Date,changeClose,changeHC,changeLC,nextchange
1971-03-06,0.022585386922852377,0.027926783219565866,-0.006636956724146128,0.00614519250231244
1971-03-13,0.00614519250231244,0.013549647724037292,-0.005471701999409511,0.014358631654739596
1971-03-20,0.014358631654739596,0.024405964387999014,-0.004529646304503728,-0.010549512576231363
1971-03-27,-0.010549512576231363,0.00444508012521847,-0.02658531943652149,0.006084509590322608
1971-04-03,0.006084509590322608,0.012725158358545595,-0.005920406085565883,0.015198170221787849
1971-04-10,0.015198170221787849,0.02271154183859521,-0.006785102091133614,0.013522258812504368
1971-04-17,0.013522258812504368,0.022276979838561965,-0.0034338859029701624,0.005396613131188033
1971-04-24,0.005396613131188033,0.010955322104350781,-0.009124454761059483,-0.0009615972232850131
1971-05-01,-0.0009615972232850131,0.014786774653183047,-0.008299609382414686,-0.010443903103600204
1971-05-08,-0.010443903103600204,0.00451122550084539,-0.020310657497560357,-0.0064365704588137075
1971-05-15,-0.0064365704588137075,0.006781627811740126,-0.013407283360639899,-0.012008030498094019
1971-05-22,-0.012008030498094019,-0.00039143670198309773,-0.025064453282970342,-0.013558184396631033
1971-05-29,-0.013558184396631033,0.002472433690692282,-0.023139186131838345,0.01662314489163491
1971-06-05,0.01662314489163491,0.02419555293659639,-0.004123677313045725,-0.002273098313456559
1971-06-12,-0.002273098313456559,0.0070823982095402395,-0.020142312779785548,-0.020996556824449605
1971-06-19,-0.020996556824449605,0.0029638734218104656,-0.0242350951308956,-0.00995137539543977
1971-06-26,-0.00995137539543977,0.002119597895304996,-0.02093090918678085,0.01810233935171325
1971-07-03,0.01810233935171325,0.026783756398815715,-0.00994830263059097,0.009078763975337708
1971-07-10,0.009078763975337708,0.015414785331493798,-0.006838324260368419,-0.01581616359734113
1971-07-17,-0.01581616359734113,0.008209276165127047,-0.024734812313285667,-0.0017167201017555644
1971-07-24,-0.0017167201017555644,0.009039851771651553,-0.010141046180548044,-0.03455001816787469
1971-07-31,-0.03455001816787469,0.0053424729612095755,-0.03979496872515062,-0.014012785979191377
1971-08-07,-0.014012785979191377,0.012270095512134432,-0.023821993110512536,0.015162998976754
1971-08-14,0.015162998976754,0.023903001886561536,-0.015396460026241282,0.027215362108717
1971-08-21,0.027215362108717,0.05400669153638527,0.01719889083918034,0.02162954871526978
1971-08-28,0.02162954871526978,0.03182814942728082,-0.0024438001715440453,0.0020877780454220856
1971-09-04,0.0020877780454220856,0.004468474145545268,-0.021731273974984918,-0.00268514180168794
1971-09-11,-0.00268514180168794,0.015374280748628243,-0.009981118649689338,-0.004591275564780518
1971-09-18,-0.004591275564780518,0.004173693631084245,-0.016364978048803422,-0.018273160538947262
1971-09-25,-0.018273160538947262,0.004392125647811267,-0.02379014336797952,0.007915596151028584
1971-10-02,0.007915596151028584,0.01356017886058978,-0.012095271363950956,0.00433709190810239
1971-10-09,0.00433709190810239,0.020311857304788353,-0.005981707675368956,-0.015927292641637097
1971-10-16,-0.015927292641637097,0.00841853386610102,-0.023729427871467694,-0.022963371601490278
1971-10-23,-0.022963371601490278,0.005506855727229808,-0.03327060817689105,-0.014120322241314492
1971-10-30,-0.014120322241314492,0.001986123473017748,-0.027689676829885882,0.002437816932191924
1971-11-06,0.002437816932191924,0.019442558985776397,-0.025690745147185286,-0.025084350008001296
1971-11-13,-0.025084350008001296,0.00895825655835997,-0.03808647168176529,-0.005551662078130661
1971-11-20,-0.005551662078130661,0.016151960441733476,-0.012782233357852826,0.0035957742428072742
1971-11-27,0.0035957742428072742,0.006311248603218633,-0.025091167756347472,0.05419310189106837
1971-12-04,0.05419310189106837,0.059433849059672264,0.001087058181800509,0.006469905832721382
1971-12-11,0.006469905832721382,0.011371332229061459,-0.017250724374713772,0.02596760848605035
1971-12-18,0.02596760848605035,0.02596760848605035,-0.0002047939441886054,0.004776085969855248
1971-12-25,0.004776085969855248,0.0152433009521323,0.004776085969855248,0.013311822197422208
1972-01-01,0.013311822197422208,0.014486592271548807,0.002082395416337575,0.013426986104970395
1972-01-08,0.013426986104970395,0.02132074760224839,-0.012022155013869065,-0.0007734877193007797
1972-01-15,-0.0007734877193007797,0.01143530852008403,-0.0114698019952846,0.0025116139080334043
1972-01-22,0.0025116139080334043,0.015452110462312381,-0.006209386318867072,0.004908360015514296
1972-01-29,0.004908360015514296,0.01275003419779567,-0.01968111347887761,0.006697919346260834
1972-02-05,0.006697919346260834,0.012593179691635871,-0.010228837395833934,0.002095849277658983
1972-02-12,0.002095849277658983,0.017301323121527826,-0.009197220173804184,0.0019014737395038905
1972-02-19,0.0019014737395038905,0.014830476982031104,-0.010042674894019967,0.008512314047479137
1972-02-26,0.008512314047479137,0.013678856396268054,-0.00600199250939122,0.01643976977901383
1972-03-04,0.01643976977901383,0.021706584289400165,-0.007657778352153328,0.004068004987143903
1972-03-11,0.004068004987143903,0.01662951214660525,-0.0027832196202747564,-0.004253349863097145
1972-03-18,-0.004253349863097145,0.0021199451157878995,-0.017029157609637594,-0.0037133493793639043
1972-03-25,-0.0037133493793639043,0.008213024592864904,-0.01927272273723218,-0.0029806253845470047
1972-04-01,-0.0029806253845470047,0.005194865040245661,-0.014426416813581545,0.022323644504641693
1972-04-08,0.022323644504641693,0.028417048450335266,-0.004206568060077337,0.002004863445863409
1972-04-15,0.002004863445863409,0.013500842415683303,-0.00787622526749066,-0.008686535366559238
1972-04-22,-0.008686535366559238,0.007256953720631952,-0.01615301752571255,-0.011267215931305252
1972-04-29,-0.011267215931305252,0.0027513136324647312,-0.0252024227230957,-0.009706104549425198
1972-05-06,-0.009706104549425198,0.0030602503027675632,-0.02377818723528196,-0.0023473087764497797
1972-05-13,-0.0023473087764497797,0.0036508292437832115,-0.0266099083215427,0.024146846462582545
1972-05-20,0.024146846462582545,0.029728532563267573,-0.0033898395991281273,0.015298060605146721
1972-05-27,0.015298060605146721,0.02115466961357919,-0.0017449831096215229,-0.008439636967929967
1972-06-03,-0.008439636967929967,0.0073827621628695965,-0.01584881956875301,-0.026503261354057804
1972-06-10,-0.026503261354057804,0.0017299782205959955,-0.03175751953855841,0.013939450608203513
1972-06-17,0.013939450608203513,0.024587578087544956,-0.005348356082343246,-0.0008309465319212663
1972-06-24,-0.0008309465319212663,0.011925680521504382,-0.00917818382294348,-0.010491691561553171
1972-07-01,-0.010491691561553171,0.00018474577709038734,-0.021755157156041822,0.01436343128115303
1972-07-08,0.01436343128115303,0.028795488571684052,-0.003927791150361646,-0.0175418609365954
1972-07-15,-0.0175418609365954,0.004314913351025317,-0.02865204275403932,-0.0013117155937284407
1972-07-22,-0.0013117155937284407,0.00532288392597349,-0.022440961686848174,0.006727679909393383
1972-07-29,0.006727679909393383,0.02060009361056163,-0.0013135100757309176,0.028007919406291548
1972-08-05,0.028007919406291548,0.03423680374707875,-0.00729042199858725,0.013670476962194361
1972-08-12,0.013670476962194361,0.017682112212463953,-0.006905998746484334,-0.0016985817216041842
1972-08-19,-0.0016985817216041842,0.013309868541510053,-0.011047812890260297,-0.009800950331634944
1972-08-26,-0.009800950331634944,0.013420585512905746,-0.01787538206094936,0.007561508403052628
1972-09-02,0.007561508403052628,0.013016967061877271,-0.012822401212138429,-0.01227120503348161
1972-09-09,-0.01227120503348161,0.005098626231214874,-0.016638452058492393,-0.012239867575501268
1972-09-16,-0.012239867575501268,0.003805714693198768,-0.021472691195514582,-0.002668762668634627
1972-09-23,-0.002668762668634627,0.006960392106501937,-0.010067940250002575,0.018533478051729016
1972-09-30,0.018533478051729016,0.020340952068292544,-0.010839946746218486,-0.008448070235228434
1972-10-07,-0.008448070235228434,0.007210445091247357,-0.02537583372920893,-0.015629669740730733
1972-10-14,-0.015629669740730733,0.013500842415683303,-0.022603523034062906,0.012157082117394812
1972-10-21,0.012157082117394812,0.017179263652814258,-0.015407201136841964,0.012553652345397157
1972-10-28,0.012553652345397157,0.02727035149324725,0.0012807557580499685,0.032025494528500086
1972-11-04,0.032025494528500086,0.037177637445453666,-0.008716226024487643,-0.004299176210967715
1972-11-11,-0.004299176210967715,0.008803736234370375,-0.018913505558229616,0.015356679916845913
1972-11-18,0.015356679916845913,0.021743767824386574,-0.007236174086736437,0.015295012217399352
1972-11-25,0.015295012217399352,0.020737725017202915,-0.007997940388020118,0.0009375718838329814
1972-12-02,0.0009375718838329814,0.007729948652532985,-0.014689085375999004,0.012529823342435539
1972-12-09,0.012529823342435539,0.01823453932373625,-0.004183195333035236,-0.005060726617030409
1972-12-16,-0.005060726617030409,0.00779388231244856,-0.012614973560471386,-0.02076199370415433
1972-12-23,-0.02076199370415433,-0.003218473886850182,-0.031176082290024346,0.018984674630546042
1972-12-30,0.018984674630546042,0.025065206769618553,-0.0025068164753568978,0.015299555749092565
1973-01-06,0.015299555749092565,0.02228267774559434,8.465975025280928e-05,-0.0047664904476094686
1973-01-13,-0.0047664904476094686,0.015479760386281589,-0.009892772493997198,-0.004368322373699758
1973-01-20,-0.004368322373699758,0.012660477500318994,-0.019125590150190296,-0.019811062186948857
1973-01-27,-0.019811062186948857,0.007130590913133535,-0.032601796927476785,-0.018198062998900685
1973-02-03,-0.018198062998900685,0.006249246597219624,-0.02609978579748986,0.002881736551420736
1973-02-10,0.002881736551420736,0.009833476739272222,-0.022105232830906627,0.0026125857146725873
1973-02-17,0.0026125857146725873,0.036809796297750774,-0.008582269760224293,-0.015955450595358023
1973-02-24,-0.015955450595358023,0.011070851256851059,-0.019407912914719588,-0.007807038173864321
1973-03-03,-0.007807038173864321,0.0008833007513647515,-0.0333349827093853,0.013358911792953546
1973-03-10,0.013358911792953546,0.02593441953665814,-0.008496960434019284,-0.002199446608621444
1973-03-17,-0.002199446608621444,0.015867810551951526,-0.008383798734885114,-0.04190887268862021
1973-03-24,-0.04190887268862021,-0.00035236888460125795,-0.0555018841014254,0.023957583793146647
1973-03-31,0.023957583793146647,0.03908650627276694,-0.005433511022746978,-0.020290532258521708
1973-04-07,-0.020290532258521708,0.0016127618435509896,-0.03727134197216456,0.02529953371372143
1973-04-14,0.02529953371372143,0.039210179072611984,-0.0049536925795940386,0.0008026429674220605
1973-04-21,0.0008026429674220605,0.007555242072138788,-0.018823485218802408,-0.04503946979523482
1973-04-28,-0.04503946979523482,0.00435890463921354,-0.0494322167872312,0.03455410977436224
1973-05-05,0.03455410977436224,0.04343347098144055,-0.01778291224739003,-0.025826154597700934
1973-05-12,-0.025826154597700934,0.011198325310029535,-0.030180645485718707,-0.04066020242178443
1973-05-19,-0.04066020242178443,-0.003983149289890773,-0.04722900794042654,0.03853169551582671
1973-05-26,0.03853169551582671,0.04701881431996204,-0.024365302258343602,-0.037857941271986224
1973-06-02,-0.037857941271986224,0.005911705532275477,-0.0438413865791699,0.029391559054352243
1973-06-09,0.029391559054352243,0.036096130447168015,-0.015514695544399937,-0.018196894226489235
1973-06-16,-0.018196894226489235,0.022997992737822066,-0.025166853443262277,-0.013410177557786607
1973-06-23,-0.013410177557786607,0.0053141630309900545,-0.025439793788957138,0.005385714022648034
1973-06-30,0.005385714022648034,0.015311362314719135,-0.021936049616340082,-0.028998853486303742
1973-07-07,-0.028998853486303742,-0.001535838866309109,-0.03503997727676466,0.027366928002122426
1973-07-14,0.027366928002122426,0.05138219081198141,-0.008328387746614955,0.02888051041081544
1973-07-21,0.02888051041081544,0.03706048974254869,-0.006457525082191786,0.02260971130279692
1973-07-28,0.02260971130279692,0.0357541202474694,-0.007777053420506792,-0.02869503209193818
1973-08-04,-0.02869503209193818,0.004824609157280248,-0.03794034065813295,-0.0162836246430145
1973-08-11,-0.0162836246430145,0.010090731640010635,-0.021642978747978055,-0.023760043295874604
1973-08-18,-0.023760043295874604,0.0005725686074850187,-0.03289163337164053,-0.006767002834464484
1973-08-25,-0.006767002834464484,0.003317762301795061,-0.025440617328032728,0.025551467485358057
1973-09-01,0.025551467485358057,0.0319577443532072,-0.0052292202538152,0.004880179352261945
1973-09-08,0.004880179352261945,0.01617539523164232,-0.006254545582089154,-0.00305927282408402
1973-09-15,-0.00305927282408402,0.003430540833190959,-0.025425555334164983,0.026083452961722597
1973-09-22,0.026083452961722597,0.03370359688069253,-0.019628367360448346,0.011408586129775002
1973-09-29,0.011408586129775002,0.02986668206709461,-0.009277962455336193,0.013010978641464556
1973-10-06,0.013010978641464556,0.018548649886139544,-0.012528570546559098,0.01437056643930795
1973-10-13,0.01437056643930795,0.026677840666799593,-0.01679942085226985,-0.011007971849118949
1973-10-20,-0.011007971849118949,0.0010761894956851075,-0.026736178398844842,0.010469373971719815
1973-10-27,0.010469373971719815,0.018784503706602503,-0.025918183248037203,-0.03946493018202671
1973-11-03,-0.03946493018202671,0.010538637614352604,-0.04640027061847548,-0.016669375198448244
1973-11-10,-0.016669375198448244,0.012806385813182197,-0.024104414785141495,-0.013577087766887963
1973-11-17,-0.013577087766887963,0.0042643698049024785,-0.044766933947201944,-0.04368188860059053
1973-11-24,-0.04368188860059053,-0.0022165067513525284,-0.06194912108087782,-0.035623043323231136
1973-12-01,-0.035623043323231136,-0.007266899231621628,-0.04694156545254726,0.005715223623078849
1973-12-08,0.005715223623078849,0.016741144721567052,-0.04704612397592743,-0.03393372126720658
1973-12-15,-0.03393372126720658,0.026381839059546934,-0.0582378123628539,0.0026762312986417496
1973-12-22,0.0026762312986417496,0.03724395174678561,-0.015338366606875325,0.04187339758279066
1973-12-29,0.04187339758279066,0.05430352402221268,-0.02008490579015364,0.013846694389089212
1974-01-05,0.013846694389089212,0.034263745430743515,-0.01643536902008054,-0.05443801120173792
1974-01-12,-0.05443801120173792,0.004136992274408249,-0.07645963562059857,0.02008305405376559
1974-01-19,0.02008305405376559,0.048861286464854034,-0.014085552732964027,0.011134926678321104
1974-01-26,0.011134926678321104,0.02633500748719702,-0.024684702593584452,-0.013649574558568574
1974-02-02,-0.013649574558568574,0.014690287738503845,-0.02059766042243801,-0.03187051341277951
1974-02-09,-0.03187051341277951,-0.004521329475482964,-0.03686508484917682,-0.0006501104073420821
1974-02-16,-0.0006501104073420821,0.007015316750092922,-0.03079538460467577,0.033254719549803406
1974-02-23,0.033254719549803406,0.04160640233677804,-0.010130257545136781,0.0014665767450685702
1974-03-02,0.0014665767450685702,0.021160429810875746,-0.012553595572893655,0.023279723162620003
1974-03-09,0.023279723162620003,0.03132663107761728,-0.014126276748958711,0.015224083934473146
1974-03-16,0.015224083934473146,0.03289542938378312,-0.014421361951560463,-0.020453546230943875
1974-03-23,-0.020453546230943875,0.004321835058008124,-0.02995674957725058,-0.03440855297551999
1974-03-30,-0.03440855297551999,0.014189050554224435,-0.04017103716186858,-0.010374992172202521
1974-04-06,-0.010374992172202521,0.012267455194507752,-0.015332957400670111,-0.00961493245437875
1974-04-13,-0.00961493245437875,0.005468244046331532,-0.016368064940650313,0.01753956008277294
1974-04-20,0.01753956008277294,0.035196076130791044,-0.006862451425636607,-0.03882398847350822
1974-04-27,-0.03882398847350822,0.0039389281903458966,-0.05627406808637612,0.012233586228757474
1974-05-04,0.012233586228757474,0.03711582466287172,-0.012946650499185261,0.001969800407896748
1974-05-11,0.001969800407896748,0.024668553420581697,-0.012788220511012497,-0.03629073812194266
1974-05-18,-0.03629073812194266,0.002729408285055116,-0.042431318298933575,0.004185794274525958
1974-05-25,0.004185794274525958,0.011945122695271681,-0.023978620503062733,-0.0147847916274921
1974-06-01,-0.0147847916274921,0.00887896695975768,-0.031071562496506333,0.05862774445490075
1974-06-08,0.05862774445490075,0.0716170210739729,-0.005745161235194146,-0.013598250967130446
1974-06-15,-0.013598250967130446,0.01170856411098708,-0.019860971812963528,-0.042969285509708424
1974-06-22,-0.042969285509708424,0.0004379466371627667,-0.050889919908851826,-0.016834239263311807
1974-06-29,-0.016834239263311807,0.022833638621129963,-0.027002067884240148,-0.027586286465736777
1974-07-06,-0.027586286465736777,0.010295647573190313,-0.033460612388719106,-0.006114785797915568
1974-07-13,-0.006114785797915568,-0.00011956411370791625,-0.05630098833089513,0.004679346038323237
1974-07-20,0.004679346038323237,0.026582766781848472,-0.01759225947711567,-0.01374011459480489
1974-07-27,-0.01374011459480489,0.025177114574426118,-0.01860632276392559,-0.04734103715294207
1974-08-03,-0.04734103715294207,-0.0046223763976934035,-0.05693006460225136,0.02847485348044401
1974-08-10,0.02847485348044401,0.06096141587343451,-0.007151065795785052,-0.06633751525234037
1974-08-17,-0.06633751525234037,0.0049346450875365775,-0.07270099590111419,-0.05598520785397547
1974-08-24,-0.05598520785397547,0.0057979137900996324,-0.06722921998518833,0.008350757714022602
1974-08-31,0.008350757714022602,0.02238892721671419,-0.03094201166412544,-0.010169389840122573
1974-09-07,-0.010169389840122573,0.011849140958834343,-0.06454779136173279,-0.09111849440195513
1974-09-14,-0.09111849440195513,-0.0009805939914438251,-0.09819870102743457,0.07303381388362308
1974-09-21,0.07303381388362308,0.0869092076981261,-0.016235307278750596,-0.0770294317406295
1974-09-28,-0.0770294317406295,0.012468244237372908,-0.08258844232672109,-0.040860527482634926
1974-10-05,-0.040860527482634926,-0.0013869170364039817,-0.06324590790960072,0.13204648115386244
1974-10-12,0.13204648115386244,0.1439239140203587,0.007033255182803945,0.015897690894769424
1974-10-19,0.015897690894769424,0.0452093325312654,-0.024618755828690327,-0.030339349612724192
1974-10-26,-0.030339349612724192,0.03813989650669468,-0.04934365953925317,0.05223401893200825
1974-11-02,0.05223401893200825,0.07920860528261939,-0.01769707847746568,0.013845323691800275
1974-11-09,0.013845323691800275,0.04667390036980402,-0.026748690032837124,-0.04087205380589
1974-11-16,-0.04087205380589,0.010490678282981171,-0.04784947500269739,-0.042759187874793936
1974-11-23,-0.042759187874793936,-0.011328072692519928,-0.07296410731815103,0.015410396038002438
1974-11-30,0.015410396038002438,0.03438033563779597,-0.01624149521767629,-0.07352545912749245
1974-12-07,-0.07352545912749245,-0.002432542714113484,-0.08295293939981871,0.031195708485131694
1974-12-14,0.031195708485131694,0.060000037955317616,-0.013628906743984086,-0.0023883580349436805
1974-12-21,-0.0023883580349436805,0.028514607026348254,-0.018205559345910064,0.0034314949345660463
1974-12-28,0.0034314949345660463,0.018949474808962634,-0.023744137400646695,0.051807010207353836
1975-01-04,0.051807010207353836,0.06487358621164788,-0.013646399278275378,0.026515669129530402
1975-01-11,0.026515669129530402,0.04209400255141595,-0.023900932632516157,-0.022986336698739934
1975-01-18,-0.022986336698739934,0.016391528907013068,-0.030199466771422444,0.028069151906990417
1975-01-25,0.028069151906990417,0.03612100469676827,-0.016482271609519396,0.053360214457171526
1975-02-01,0.053360214457171526,0.0753306365662199,0.010631131203953292,0.021207579609498546
1975-02-08,0.021207579609498546,0.04744069970457222,-0.012812351177134878,0.03584974917385238
1975-02-15,0.03584974917385238,0.048408577740605224,-0.016024957295325937,0.013648794965349967
1975-02-22,0.013648794965349967,0.024961887224143865,-0.020703623652185223,-0.01254515465575111
1975-03-01,-0.01254515465575111,0.0010886874225227523,-0.045943806270538956,0.032675240652553506
1975-03-08,0.032675240652553506,0.04599067017934343,-0.0033146755490465565,0.005441857394413925
1975-03-15,0.005441857394413925,0.018685499462963506,-0.0213412536861614,-0.016295367823731047
1975-03-22,-0.016295367823731047,0.027003498790233317,-0.02678311108057544,0.0055010792918444825
1975-03-29,0.0055010792918444825,0.017710071167662576,-0.040502232907369144,-0.036062929318010625
1975-04-05,-0.036062929318010625,0.00914120767825965,-0.04338437847214729,0.03999082621421509
1975-04-12,0.03999082621421509,0.04614902487432348,-0.015198917028241757,0.02487226648387994
1975-04-19,0.02487226648387994,0.053316674387687966,-0.0023786517386421586,0.003701134043303807
1975-04-26,0.003701134043303807,0.02675358266165743,-0.015178376961264643,0.029574475887178493
1975-05-03,0.029574475887178493,0.038056693225693196,-0.01887951100456855,0.014576030621322901
1975-05-10,0.014576030621322901,0.02238813062081253,-0.01832426285842691,-0.0011051998762792422
1975-05-17,-0.0011051998762792422,0.032387131288910284,-0.008764697260212504,0.0016573842157395623
1975-05-24,0.0016573842157395623,0.011216267338987295,-0.023269892632244046,0.006273059522131387
1975-05-31,0.006273059522131387,0.01141616009372377,-0.019509006948215914,0.014485923358111002
1975-06-07,0.014485923358111002,0.02823183074775244,0.0018633004547881121,-0.02142165754274646
1975-06-14,-0.02142165754274646,0.0042082541393083225,-0.03499091916641665,0.022826350092392707
1975-06-21,0.022826350092392707,0.03506088117017753,-0.010215480729356494,0.023477729406618013
1975-06-28,0.023477729406618013,0.033030142020290386,-0.008675936209069646,-0.004757602171549774
1975-07-05,-0.004757602171549774,0.010909590392853843,-0.015304739267410836,0.0031743021572759253
1975-07-12,0.0031743021572759253,0.019208166537801843,-0.019800491132689477,-0.015543874217717043
1975-07-19,-0.015543874217717043,0.02008013623925882,-0.024272822088677183,-0.04285817916482344
1975-07-26,-0.04285817916482344,0.007802138308031755,-0.04926233214619873,-0.014666362403175119
1975-08-02,-0.014666362403175119,0.00869763262490571,-0.020707974265719572,-0.022643359048810412
1975-08-09,-0.022643359048810412,0.0020436009522504964,-0.030579912531502756,0.003944824383579249
1975-08-16,0.003944824383579249,0.024686960001061065,-0.011693304883956259,-0.024380038262044965
1975-08-23,-0.024380038262044965,0.009794380026798485,-0.0492476746865382,0.030383250120023683
1975-08-30,0.030383250120023683,0.040119379952578714,-0.0110959835621704,-0.014608891776568397
1975-09-06,-0.014608891776568397,0.006196243917567326,-0.026357146822355265,-0.0274703469869988
1975-09-13,-0.0274703469869988,0.012880950606384693,-0.033007940475178826,0.03050235522040947
1975-09-20,0.03050235522040947,0.03642333549717651,-0.020987042237330066,0.0036032489562178986
1975-09-27,0.0036032489562178986,0.011346693104564704,-0.0245178971237595,-0.0027884936625133016
1975-10-04,-0.0027884936625133016,0.0022019457508785567,-0.04290777525179903,0.02595462856906514
1975-10-11,0.02595462856906514,0.039578654006160834,-0.004547840642889005,0.007341779484726089
1975-10-18,0.007341779484726089,0.02893899432519086,-0.0054563704870571415,0.010856911248219638
1975-10-25,0.010856911248219638,0.03200538255822994,-0.004850822337762515,-0.008833298375177245
1975-11-01,-0.008833298375177245,0.013050398437075566,-0.016612834129806346,0.003251680961900871
1975-11-08,0.003251680961900871,0.012721959127519734,-0.01596234352467568,0.01819239704132098
1975-11-15,0.01819239704132098,0.033031737404776315,-0.011031216716530089,-0.015956044241220494
1975-11-22,-0.015956044241220494,0.014514379319556436,-0.024255753897325052,0.018919622991382504
