 Date,Close
1990-04-06,1870.8
1990-04-09,1850.3
1990-04-10,1828.9
1990-04-11,1846.2
1990-04-12,1833.8
1990-04-13,1833.8
1990-04-16,1847.2
1990-04-17,1842.0
1990-04-18,1829.4
1990-04-19,1864.5
1990-04-20,1863.3
1990-04-23,1881.9
1990-04-24,1877.3
1990-04-25,1865.4
1990-04-26,1863.1
1990-04-27,1868.6
1990-04-30,1871.1
1990-05-01,1893.1
1990-05-02,1890.6
1990-05-03,1863.1
1990-05-04,1867.0
1990-05-07,1888.2
1990-05-08,1885.5
1990-05-09,1914.5
1990-05-10,1911.7
1990-05-11,1894.6
1990-05-14,1918.9
1990-05-15,1918.3
1990-05-16,1919.4
1990-05-17,1926.0
1990-05-18,1923.9
1990-05-21,1910.0
1990-05-22,1907.6
1990-05-23,1874.8
1990-05-24,1878.1
1990-05-25,1876.4
1990-05-28,1876.4
1990-05-29,1895.7
1990-05-30,1891.4
1990-05-31,1857.3
1990-06-01,1852.6
1990-06-04,1838.0
1990-06-05,1827.5
1990-06-06,1834.2
1990-06-07,1823.2
1990-06-08,1817.9
1990-06-11,1818.9
1990-06-12,1848.6
1990-06-13,1853.7
1990-06-14,1834.6
1990-06-15,1826.3
1990-06-18,1826.3
1990-06-19,1810.4
1990-06-20,1809.8
1990-06-21,1814.4
1990-06-22,1832.4
1990-06-25,1843.5
1990-06-26,1830.1
1990-06-27,1815.0
1990-06-28,1833.0
1990-06-29,1828.5
1990-07-02,1832.5
1990-07-03,1830.1
1990-07-04,1830.1
1990-07-05,1817.0
1990-07-06,1806.7
1990-07-09,1813.3
1990-07-10,1826.8
1990-07-11,1845.0
1990-07-12,1891.2
1990-07-13,1912.7
1990-07-16,1941.8
1990-07-17,1939.4
1990-07-18,1923.8
1990-07-19,1927.2
1990-07-20,1930.8
1990-07-23,1944.5
1990-07-24,1954.8
1990-07-25,1957.1
1990-07-26,1965.4
1990-07-27,1953.9
1990-07-30,1962.3
1990-07-31,1979.4
1990-08-01,2005.4
1990-08-02,2064.4
1990-08-03,2112.4
1990-08-06,2279.2
1990-08-07,2287.9
1990-08-08,2184.1
1990-08-09,2179.1
1990-08-10,2216.0
1990-08-13,2214.7
1990-08-14,2237.6
1990-08-15,2246.4
1990-08-16,2288.1
1990-08-17,2335.6
1990-08-20,2383.7
1990-08-21,2421.3
1990-08-22,2525.6
1990-08-23,2589.6
1990-08-24,2524.8
1990-08-27,2385.4
1990-08-28,2347.4
1990-08-29,2243.4
1990-08-30,2286.6
1990-08-31,2307.8
1990-09-03,2307.8
1990-09-04,2422.1
1990-09-05,2435.6
1990-09-06,2513.4
1990-09-07,2455.2
1990-09-10,2502.8
1990-09-11,2477.4
1990-09-12,2480.7
1990-09-13,2481.8
1990-09-14,2487.3
1990-09-17,2538.0
1990-09-18,2551.8
1990-09-19,2559.3
1990-09-20,2590.3
1990-09-21,2666.1
1990-09-24,2764.0
1990-09-25,2765.9
1990-09-26,2799.5
1990-09-27,2839.0
1990-09-28,2837.2
1990-10-01,2735.2
1990-10-02,2600.3
1990-10-03,2745.4
1990-10-04,2726.6
1990-10-05,2773.6
1990-10-08,2803.1
1990-10-09,2864.4
1990-10-10,2781.9
1990-10-11,2833.3
1990-10-12,2822.9
1990-10-15,2755.5
1990-10-16,2789.7
1990-10-17,2782.7
1990-10-18,2696.3
1990-10-19,2608.2
1990-10-22,2486.6
1990-10-23,2436.6
1990-10-24,2521.4
1990-10-25,2627.2
1990-10-26,2591.2
1990-10-29,2639.3
1990-10-30,2640.8
1990-10-31,2665.5
1990-11-01,2673.3
1990-11-02,2622.0
1990-11-05,2551.3
1990-11-06,2586.1
1990-11-07,2692.9
1990-11-08,2701.8
1990-11-09,2635.5
1990-11-12,2566.3
1990-11-13,2597.6
1990-11-14,2538.5
1990-11-15,2531.9
1990-11-16,2491.7
1990-11-19,2539.6
1990-11-20,2458.1
1990-11-21,2491.3
1990-11-22,2491.3
1990-11-23,2584.1
1990-11-26,2634.6
1990-11-27,2626.7
1990-11-28,2633.1
1990-11-29,2621.3
1990-11-30,2490.6
1990-12-03,2449.4
1990-12-04,2502.1
1990-12-05,2364.2
1990-12-06,2327.3
1990-12-07,2334.2
1990-12-10,2368.1
1990-12-11,2336.6
1990-12-12,2283.5
1990-12-13,2307.1
1990-12-14,2320.0
1990-12-17,2334.5
1990-12-18,2357.6
1990-12-19,2369.7
1990-12-20,2353.9
1990-12-21,2341.2
1990-12-24,2343.1
1990-12-25,2343.1
1990-12-26,2398.0
1990-12-27,2390.2
1990-12-28,2409.9
1990-12-31,2441.6
1991-01-01,2441.6
1991-01-02,2346.0
1991-01-03,2298.3
1991-01-04,2272.7
1991-01-07,2419.6
1991-01-08,2385.9
1991-01-09,2421.6
1991-01-10,2427.3
1991-01-11,2407.8
1991-01-14,2567.7
1991-01-15,2512.1
1991-01-16,2591.4
1991-01-17,2155.2
1991-01-18,2096.3
1991-01-21,2145.9
1991-01-22,2209.5
1991-01-23,2215.1
1991-01-24,2212.2
1991-01-25,2208.1
1991-01-28,2193.3
1991-01-29,2227.0
1991-01-30,2193.5
1991-01-31,2212.4
1991-02-01,2198.4
1991-02-04,2197.8
1991-02-05,2184.1
1991-02-06,2222.7
1991-02-07,2202.2
1991-02-08,2232.9
1991-02-11,2265.7
1991-02-12,2280.5
1991-02-13,2260.4
1991-02-14,2248.8
1991-02-15,2183.5
1991-02-18,2183.5
1991-02-19,2177.1
1991-02-20,2213.1
1991-02-21,2167.0
1991-02-22,2148.2
1991-02-25,2160.8
1991-02-26,2193.3
1991-02-27,2220.5
1991-02-28,2243.2
1991-03-01,2256.4
1991-03-04,2309.0
1991-03-05,2338.5
1991-03-06,2316.6
1991-03-07,2308.7
1991-03-08,2308.9
1991-03-11,2292.7
1991-03-12,2323.7
1991-03-13,2342.1
1991-03-14,2325.6
1991-03-15,2307.9
1991-03-18,2291.4
1991-03-19,2332.9
1991-03-20,2343.0
1991-03-21,2362.6
1991-03-22,2347.6
1991-03-25,2313.1
1991-03-26,2319.7
1991-03-27,2313.3
1991-03-28,2327.6
1991-03-29,2327.6
1991-04-01,2314.2
1991-04-02,2341.2
1991-04-03,2318.7
1991-04-04,2334.6
1991-04-05,2338.7
1991-04-08,2358.0
1991-04-09,2355.2
1991-04-10,2389.2
1991-04-11,2373.3
1991-04-12,2398.6
1991-04-15,2422.5
1991-04-16,2414.4
1991-04-17,2421.0
1991-04-18,2393.8
1991-04-19,2399.9
1991-04-22,2420.8
1991-04-23,2397.7
1991-04-24,2395.9
1991-04-25,2398.3
1991-04-26,2405.7
1991-04-29,2401.1
1991-04-30,2380.3
1991-05-01,2400.0
1991-05-02,2393.3
1991-05-03,2407.6
1991-05-06,2426.1
1991-05-07,2413.7
1991-05-08,2415.2
1991-05-09,2431.0
1991-05-10,2397.1
1991-05-13,2392.4
1991-05-14,2383.3
1991-05-15,2386.9
1991-05-16,2386.3
1991-05-17,2392.0
1991-05-20,2392.5
1991-05-21,2391.6
1991-05-22,2376.2
1991-05-23,2385.9
1991-05-24,2389.6
1991-05-27,2389.6
1991-05-28,2398.7
1991-05-29,2383.3
1991-05-30,2392.8
1991-05-31,2379.1
1991-06-03,2383.2
1991-06-04,2379.6
1991-06-05,2343.5
1991-06-06,2341.0
1991-06-07,2342.8
1991-06-10,2316.9
1991-06-11,2328.5
1991-06-12,2330.9
1991-06-13,2318.1
1991-06-14,2314.3
1991-06-17,2325.0
1991-06-18,2324.8
1991-06-19,2313.5
1991-06-20,2322.1
1991-06-21,2311.7
1991-06-24,2298.4
1991-06-25,2306.9
1991-06-26,2310.3
1991-06-27,2324.9
1991-06-28,2322.8
1991-07-01,2332.2
1991-07-02,2342.2
1991-07-03,2326.2
1991-07-04,2326.2
1991-07-05,2335.7
1991-07-08,2351.2
1991-07-09,2352.1
1991-07-10,2364.5
1991-07-11,2360.1
1991-07-12,2392.8
1991-07-15,2378.2
1991-07-16,2393.1
1991-07-17,2415.4
1991-07-18,2401.6
1991-07-19,2417.0
1991-07-22,2414.6
1991-07-23,2400.3
1991-07-24,2406.1
1991-07-25,2405.1
1991-07-26,2411.2
1991-07-29,2406.1
1991-07-30,2413.3
1991-07-31,2441.4
1991-08-01,2428.0
1991-08-02,2433.3
1991-08-05,2432.1
1991-08-06,2414.7
1991-08-07,2405.1
1991-08-08,2415.7
1991-08-09,2424.6
1991-08-12,2429.5
1991-08-13,2422.8
1991-08-14,2404.3
1991-08-15,2418.5
1991-08-16,2420.4
1991-08-19,2471.1
1991-08-20,2478.8
1991-08-21,2444.7
1991-08-22,2467.5
1991-08-23,2465.1
1991-08-26,2471.5
1991-08-27,2467.5
1991-08-28,2448.2
1991-08-29,2456.7
1991-08-30,2479.0
1991-09-02,2479.0
1991-09-03,2474.3
1991-09-04,2453.9
1991-09-05,2455.0
1991-09-06,2454.5
1991-09-09,2441.9
1991-09-10,2442.5
1991-09-11,2453.5
1991-09-12,2450.5
1991-09-13,2459.6
1991-09-16,2465.6
1991-09-17,2448.9
1991-09-18,2472.9
1991-09-19,2473.5
1991-09-20,2481.5
1991-09-23,2491.2
1991-09-24,2500.4
1991-09-25,2505.1
1991-09-26,2499.9
1991-09-27,2510.0
1991-09-30,2498.6
1991-10-01,2499.1
1991-10-02,2504.2
1991-10-03,2520.4
1991-10-04,2524.3
1991-10-07,2543.9
1991-10-08,2546.4
1991-10-09,2551.0
1991-10-10,2538.6
1991-10-11,2542.2
1991-10-14,2558.7
1991-10-15,2569.4
1991-10-16,2579.5
1991-10-17,2592.9
1991-10-18,2606.4
1991-10-21,2608.4
1991-10-22,2600.8
1991-10-23,2570.8
1991-10-24,2590.8
1991-10-25,2562.9
1991-10-28,2563.5
1991-10-29,2560.6
1991-10-30,2562.6
1991-10-31,2570.3
1991-11-01,2592.3
1991-11-04,2593.2
1991-11-05,2600.1
1991-11-06,2576.0
1991-11-07,2559.6
1991-11-08,2555.6
1991-11-11,2520.7
1991-11-12,2509.9
1991-11-13,2503.9
1991-11-14,2523.5
1991-11-15,2537.6
1991-11-18,2512.1
1991-11-19,2496.8
1991-11-20,2505.6
1991-11-21,2496.0
1991-11-22,2464.8
1991-11-25,2470.5
1991-11-26,2450.0
1991-11-27,2461.7
1991-11-28,2461.7
1991-11-29,2466.4
1991-12-02,2441.2
1991-12-03,2403.0
1991-12-04,2416.5
1991-12-05,2391.9
1991-12-06,2365.5
1991-12-09,2327.5
1991-12-10,2326.0
1991-12-11,2328.0
1991-12-12,2344.2
1991-12-13,2357.8
1991-12-16,2347.1
1991-12-17,2333.0
1991-12-18,2319.7
1991-12-19,2295.0
1991-12-20,2261.7
1991-12-23,2282.1
1991-12-24,2298.4
1991-12-25,2298.4
1991-12-26,2264.9
1991-12-27,2273.5
1991-12-30,2259.3
1991-12-31,2291.9
1992-01-01,2291.9
1992-01-02,2304.2
1992-01-03,2294.5
1992-01-06,2297.3
1992-01-07,2272.5
1992-01-08,2236.0
1992-01-09,2237.3
1992-01-10,2271.3
1992-01-13,2309.9
1992-01-14,2288.4
1992-01-15,2317.1
1992-01-16,2331.5
1992-01-17,2344.4
1992-01-20,2330.3
1992-01-21,2313.3
1992-01-22,2329.3
1992-01-23,2328.3
1992-01-24,2350.6
1992-01-27,2373.3
1992-01-28,2354.8
1992-01-29,2354.5
1992-01-30,2344.4
1992-01-31,2354.9
1992-02-03,2363.2
1992-02-04,2395.8
1992-02-05,2407.7
1992-02-06,2409.4
1992-02-07,2432.1
1992-02-10,2439.0
1992-02-11,2387.3
1992-02-12,2390.8
1992-02-13,2404.3
1992-02-14,2394.8
1992-02-17,2394.8
1992-02-18,2320.8
1992-02-19,2348.8
1992-02-20,2350.5
1992-02-21,2335.9
1992-02-24,2304.0
1992-02-25,2310.5
1992-02-26,2309.8
1992-02-27,2330.0
1992-02-28,2329.0
1992-03-02,2307.3
1992-03-03,2318.4
1992-03-04,2332.0
1992-03-05,2329.0
1992-03-06,2321.4
1992-03-09,2332.1
1992-03-10,2336.2
1992-03-11,2318.7
1992-03-12,2334.8
1992-03-13,2349.8
1992-03-16,2352.0
1992-03-17,2352.9
1992-03-18,2340.8
1992-03-19,2359.5
1992-03-20,2335.4
1992-03-23,2338.8
1992-03-24,2339.8
1992-03-25,2331.5
1992-03-26,2341.4
1992-03-27,2334.3
1992-03-30,2334.6
1992-03-31,2355.1
1992-04-01,2377.8
1992-04-02,2375.7
1992-04-03,2411.4
1992-04-06,2422.8
1992-04-07,2400.7
1992-04-08,2417.3
1992-04-09,2403.3
1992-04-10,2404.8
1992-04-13,2385.1
1992-04-14,2364.1
1992-04-15,2369.6
1992-04-16,2392.5
1992-04-17,2392.5
1992-04-20,2404.4
1992-04-21,2409.8
1992-04-22,2382.6
1992-04-23,2396.5
1992-04-24,2405.4
1992-04-27,2406.0
1992-04-28,2411.8
1992-04-29,2421.2
1992-04-30,2425.6
1992-05-01,2432.8
1992-05-04,2471.4
1992-05-05,2446.2
1992-05-06,2445.3
1992-05-07,2455.7
1992-05-08,2459.0
1992-05-11,2462.0
1992-05-12,2453.2
1992-05-13,2448.2
1992-05-14,2429.4
1992-05-15,2434.0
1992-05-18,2428.2
1992-05-19,2394.2
1992-05-20,2387.3
1992-05-21,2407.6
1992-05-22,2416.6
1992-05-25,2416.6
1992-05-26,2485.3
1992-05-27,2480.0
1992-05-28,2478.2
1992-05-29,2490.8
1992-06-01,2491.8
1992-06-02,2499.1
1992-06-03,2525.9
1992-06-04,2531.3
1992-06-05,2531.4
1992-06-08,2530.5
1992-06-09,2525.1
1992-06-10,2531.7
1992-06-11,2517.2
1992-06-12,2518.7
1992-06-15,2511.3
1992-06-16,2509.0
1992-06-17,2519.8
1992-06-18,2514.7
1992-06-19,2523.2
1992-06-22,2522.1
1992-06-23,2525.9
1992-06-24,2537.9
1992-06-25,2524.2
1992-06-26,2519.1
1992-06-29,2514.1
1992-06-30,2477.1
1992-07-01,2481.5
1992-07-02,2492.3
1992-07-03,2492.3
1992-07-06,2470.1
1992-07-07,2441.4
1992-07-08,2431.9
1992-07-09,2435.7
1992-07-10,2429.2
1992-07-13,2435.1
1992-07-14,2444.9
1992-07-15,2463.2
1992-07-16,2468.6
1992-07-17,2460.7
1992-07-20,2462.5
1992-07-21,2454.3
1992-07-22,2468.2
1992-07-23,2473.5
1992-07-24,2476.6
1992-07-27,2475.2
1992-07-28,2469.5
1992-07-29,2459.0
1992-07-30,2445.6
1992-07-31,2442.6
1992-08-03,2430.5
1992-08-04,2418.7
1992-08-05,2407.0
1992-08-06,2425.0
1992-08-07,2412.0
1992-08-10,2403.2
1992-08-11,2395.3
1992-08-12,2401.4
1992-08-13,2418.4
1992-08-14,2419.8
1992-08-17,2430.2
1992-08-18,2430.8
1992-08-19,2416.3
1992-08-20,2422.9
1992-08-21,2408.7
1992-08-24,2452.0
1992-08-25,2427.6
1992-08-26,2426.0
1992-08-27,2416.0
1992-08-28,2429.1
1992-08-31,2445.1
1992-09-01,2455.5
1992-09-02,2468.9
1992-09-03,2464.9
1992-09-04,2472.7
1992-09-07,2472.7
1992-09-08,2486.9
1992-09-09,2480.3
1992-09-10,2476.3
1992-09-11,2474.6
1992-09-14,2497.4
1992-09-15,2492.3
1992-09-16,2496.1
1992-09-17,2484.0
1992-09-18,2469.9
1992-09-21,2471.0
1992-09-22,2467.5
1992-09-23,2480.4
1992-09-24,2473.9
1992-09-25,2470.3
1992-09-28,2475.2
1992-09-29,2469.1
1992-09-30,2473.1
1992-10-01,2486.3
1992-10-02,2489.0
1992-10-05,2473.4
1992-10-06,2473.7
1992-10-07,2478.1
1992-10-08,2488.3
1992-10-09,2515.7
1992-10-12,2524.9
1992-10-13,2507.5
1992-10-14,2512.3
1992-10-15,2526.7
1992-10-16,2511.4
1992-10-19,2510.0
1992-10-20,2506.1
1992-10-21,2480.4
1992-10-22,2461.7
1992-10-23,2449.9
1992-10-26,2457.0
1992-10-27,2446.8
1992-10-28,2440.3
1992-10-29,2415.1
1992-10-30,2418.8
1992-11-02,2439.9
1992-11-03,2432.8
1992-11-04,2405.7
1992-11-05,2418.6
1992-11-06,2393.8
1992-11-09,2412.7
1992-11-10,2398.3
1992-11-11,2402.3
1992-11-12,2395.2
1992-11-13,2390.5
1992-11-16,2416.9
1992-11-17,2407.1
1992-11-18,2396.3
1992-11-19,2417.8
1992-11-20,2418.2
1992-11-23,2404.8
1992-11-24,2404.9
1992-11-25,2411.7
1992-11-26,2411.7
1992-11-27,2408.7
1992-11-30,2387.8
1992-12-01,2363.5
1992-12-02,2355.6
1992-12-03,2334.4
1992-12-04,2326.7
1992-12-07,2350.9
1992-12-08,2329.5
1992-12-09,2331.7
1992-12-10,2358.5
1992-12-11,2355.1
1992-12-14,2357.1
1992-12-15,2349.2
1992-12-16,2382.6
1992-12-17,2396.7
1992-12-18,2398.6
1992-12-21,2409.8
1992-12-22,2402.7
1992-12-23,2417.2
1992-12-24,2419.5
1992-12-25,2419.5
1992-12-28,2408.3
1992-12-29,2391.4
1992-12-30,2390.0
1992-12-31,2393.2
1993-01-01,2393.2
1993-01-04,2371.2
1993-01-05,2380.7
1993-01-06,2366.5
1993-01-07,2364.4
1993-01-08,2367.7
1993-01-11,2373.4
1993-01-12,2345.4
1993-01-13,2350.4
1993-01-14,2362.0
1993-01-15,2375.4
1993-01-18,2371.5
1993-01-19,2364.0
1993-01-20,2349.9
1993-01-21,2356.3
1993-01-22,2358.2
1993-01-25,2399.7
1993-01-26,2397.4
1993-01-27,2395.6
1993-01-28,2428.3
1993-01-29,2422.2
1993-02-01,2423.4
1993-02-02,2402.7
1993-02-03,2405.0
1993-02-04,2417.7
1993-02-05,2410.4
1993-02-08,2404.7
1993-02-09,2407.2
1993-02-10,2427.5
1993-02-11,2426.9
1993-02-12,2406.0
1993-02-15,2406.0
1993-02-16,2383.9
1993-02-17,2380.1
1993-02-18,2389.7
1993-02-19,2404.8
1993-02-22,2432.1
1993-02-23,2443.5
1993-02-24,2443.1
1993-02-25,2447.4
1993-02-26,2450.4
1993-03-01,2448.4
1993-03-02,2448.47
1993-03-03,2455.8
1993-03-04,2493.5
1993-03-05,2487.8
1993-03-08,2481.2
1993-03-09,2476.0
1993-03-10,2464.4
1993-03-11,2447.2
1993-03-12,2461.0
1993-03-15,2464.5
1993-03-16,2464.1
1993-03-17,2468.0
1993-03-18,2488.5
1993-03-19,2492.7
1993-03-22,2461.6
1993-03-23,2467.3
1993-03-24,2476.7
1993-03-25,2493.5
1993-03-26,2496.2
1993-03-29,2489.5
1993-03-30,2483.3
1993-03-31,2501.4
1993-04-01,2506.1
1993-04-02,2509.5
1993-04-05,2496.0
1993-04-06,2471.6
1993-04-07,2472.4
1993-04-08,2467.8
1993-04-09,2467.8
1993-04-12,2485.1
1993-04-13,2486.6
1993-04-14,2483.3
1993-04-15,2467.0
1993-04-16,2450.0
1993-04-19,2450.4
1993-04-20,2450.1
1993-04-21,2453.5
1993-04-22,2445.3
1993-04-23,2449.9
1993-04-26,2457.2
1993-04-27,2454.2
1993-04-28,2451.2
1993-04-29,2479.4
1993-04-30,2474.6
1993-05-03,2480.0
1993-05-04,2463.9
1993-05-05,2464.7
1993-05-06,2470.2
1993-05-07,2467.3
1993-05-10,2463.4
1993-05-11,2461.1
1993-05-12,2456.8
1993-05-13,2434.7
1993-05-14,2424.2
1993-05-17,2425.1
1993-05-18,2415.0
1993-05-19,2413.8
1993-05-20,2433.5
1993-05-21,2435.2
1993-05-24,2417.8
1993-05-25,2426.3
1993-05-26,2416.5
1993-05-27,2414.0
1993-05-28,2405.7
1993-05-31,2405.7
1993-06-01,2408.4
1993-06-02,2397.8
1993-06-03,2381.6
1993-06-04,2391.3
1993-06-07,2384.1
1993-06-08,2382.0
1993-06-09,2381.7
1993-06-10,2358.4
1993-06-11,2345.4
1993-06-14,2338.5
1993-06-15,2314.2
1993-06-16,2326.1
1993-06-17,2325.5
1993-06-18,2325.9
1993-06-21,2324.3
1993-06-22,2311.5
1993-06-23,2326.5
1993-06-24,2329.6
1993-06-25,2328.7
1993-06-28,2333.4
1993-06-29,2327.1
1993-06-30,2330.4
1993-07-01,2323.7
1993-07-02,2321.0
1993-07-05,2321.0
1993-07-06,2351.0
1993-07-07,2332.5
1993-07-08,2315.9
1993-07-09,2317.5
1993-07-12,2316.8
1993-07-13,2311.5
1993-07-14,2279.0
1993-07-15,2281.4
1993-07-16,2263.0
1993-07-19,2309.7
1993-07-20,2290.9
1993-07-21,2296.5
1993-07-22,2289.9
1993-07-23,2304.5
1993-07-26,2317.9
1993-07-27,2343.4
1993-07-28,2330.8
1993-07-29,2327.7
1993-07-30,2310.3
1993-08-02,2321.4
1993-08-03,2320.5
1993-08-04,2318.1
1993-08-05,2299.0
1993-08-06,2298.2
1993-08-09,2306.8
1993-08-10,2298.7
1993-08-11,2323.6
1993-08-12,2330.5
1993-08-13,2335.0
1993-08-16,2322.6
1993-08-17,2330.8
1993-08-18,2315.5
1993-08-19,2316.4
1993-08-20,2323.0
1993-08-23,2335.9
1993-08-24,2326.9
1993-08-25,2318.6
1993-08-26,2322.1
1993-08-27,2355.9
1993-08-30,2356.2
1993-08-31,2329.3
1993-09-01,2309.9
1993-09-02,2313.1
1993-09-03,2306.9
1993-09-06,2306.9
1993-09-07,2260.7
1993-09-08,2266.1
1993-09-09,2259.0
1993-09-10,2252.7
1993-09-13,2264.6
1993-09-14,2258.7
1993-09-15,2255.4
1993-09-16,2253.8
1993-09-17,2269.4
1993-09-20,2297.7
1993-09-21,2296.6
1993-09-22,2274.6
1993-09-23,2286.7
1993-09-24,2280.7
1993-09-27,2273.5
1993-09-28,2280.0
1993-09-29,2321.7
1993-09-30,2335.2
1993-10-01,2335.1
1993-10-04,2328.6
1993-10-05,2322.9
1993-10-06,2323.7
1993-10-07,2333.8
1993-10-08,2338.4
1993-10-11,2349.9
1993-10-12,2358.5
1993-10-13,2351.1
1993-10-14,2342.4
1993-10-15,2331.4
1993-10-18,2322.4
1993-10-19,2322.1
1993-10-20,2325.4
1993-10-21,2328.6
1993-10-22,2304.6
1993-10-25,2276.5
1993-10-26,2266.7
1993-10-27,2280.0
1993-10-28,2262.6
1993-10-29,2251.3
1993-11-01,2273.7
1993-11-02,2255.3
1993-11-03,2258.6
1993-11-04,2259.9
1993-11-05,2244.1
1993-11-08,2220.9
1993-11-09,2214.4
1993-11-10,2225.5
1993-11-11,2249.5
1993-11-12,2238.5
1993-11-15,2239.9
1993-11-16,2239.6
1993-11-17,2264.5
1993-11-18,2251.5
1993-11-19,2249.0
1993-11-22,2248.9
1993-11-23,2215.4
1993-11-24,2207.0
1993-11-25,2207.0
1993-11-26,2208.5
1993-11-29,2144.5
1993-11-30,2138.4
1993-12-01,2146.3
1993-12-02,2120.7
1993-12-03,2129.0
1993-12-06,2109.5
1993-12-07,2118.0
1993-12-08,2111.0
1993-12-09,2110.5
1993-12-10,2142.3
1993-12-13,2111.3
1993-12-14,2116.9
1993-12-15,2116.3
1993-12-16,2113.2
1993-12-17,2110.5
1993-12-20,2105.6
1993-12-21,2092.3
1993-12-22,2105.8
1993-12-23,2096.6
1993-12-24,2096.6
1993-12-27,2081.3
1993-12-28,2081.1
1993-12-29,2106.4
1993-12-30,2097.4
1993-12-31,2098.2
1994-01-03,2111.2
1994-01-04,2127.6
1994-01-05,2169.6
1994-01-06,2179.2
1994-01-07,2182.3
1994-01-10,2148.8
1994-01-11,2177.3
1994-01-12,2162.0
1994-01-13,2168.2
1994-01-14,2199.0
1994-01-17,2212.5
1994-01-18,2180.2
1994-01-19,2177.9
1994-01-20,2171.2
1994-01-21,2184.9
1994-01-24,2214.6
1994-01-25,2215.0
1994-01-26,2246.7
1994-01-27,2249.3
1994-01-28,2262.0
1994-01-31,2269.0
1994-02-01,2313.9
1994-02-02,2327.0
1994-02-03,2285.8
1994-02-04,2268.2
1994-02-07,2245.2
1994-02-08,2254.7
1994-02-09,2226.2
1994-02-10,2227.1
1994-02-11,2235.5
1994-02-14,2204.6
1994-02-15,2202.9
1994-02-16,2204.7
1994-02-17,2206.8
1994-02-18,2209.0
1994-02-21,2209.0
1994-02-22,2227.2
1994-02-23,2216.4
1994-02-24,2243.0
1994-02-25,2239.1
1994-02-28,2219.7
1994-03-01,2219.3
1994-03-02,2214.3
1994-03-03,2206.2
1994-03-04,2211.4
1994-03-07,2181.3
1994-03-08,2181.9
1994-03-09,2181.4
1994-03-10,2174.2
1994-03-11,2182.7
1994-03-14,2181.4
1994-03-15,2201.4
1994-03-16,2221.5
1994-03-17,2205.0
1994-03-18,2206.6
1994-03-21,2214.3
1994-03-22,2215.8
1994-03-23,2211.5
1994-03-24,2207.8
1994-03-25,2212.3
1994-03-28,2156.8
1994-03-29,2162.5
1994-03-30,2166.0
1994-03-31,2193.2
1994-04-01,2193.2
1994-04-04,2246.1
1994-04-05,2226.5
1994-04-06,2235.3
1994-04-07,2219.6
1994-04-08,2212.6
1994-04-11,2216.5
1994-04-12,2213.3
1994-04-13,2221.4
1994-04-14,2236.8
1994-04-15,2257.0
1994-04-18,2252.7
1994-04-19,2227.2
1994-04-20,2233.0
1994-04-21,2247.5
1994-04-22,2269.4
1994-04-25,2276.0
1994-04-26,2246.3
1994-04-27,2247.2
1994-04-28,2228.6
1994-04-29,2250.7
1994-05-02,2248.1
1994-05-03,2229.5
1994-05-04,2228.4
1994-05-05,2235.9
1994-05-06,2246.8
1994-05-09,2252.8
1994-05-10,2240.5
1994-05-11,2245.2
1994-05-12,2255.6
1994-05-13,2257.1
1994-05-16,2261.2
1994-05-17,2251.9
1994-05-18,2260.7
1994-05-19,2275.5
1994-05-20,2280.0
1994-05-23,2291.0
1994-05-24,2257.4
1994-05-25,2228.9
1994-05-26,2228.1
1994-05-27,2245.0
1994-05-30,2245.0
1994-05-31,2284.2
1994-06-01,2268.9
1994-06-02,2278.1
1994-06-03,2258.1
1994-06-06,2255.3
1994-06-07,2241.5
1994-06-08,2275.3
1994-06-09,2279.2
1994-06-10,2293.7
1994-06-13,2315.3
1994-06-14,2314.7
1994-06-15,2368.1
1994-06-16,2360.8
1994-06-17,2392.4
1994-06-20,2368.5
1994-06-21,2344.9
1994-06-22,2321.7
1994-06-23,2322.6
1994-06-24,2327.2
1994-06-27,2304.9
1994-06-28,2339.9
1994-06-29,2317.0
1994-06-30,2340.4
1994-07-01,2347.0
1994-07-04,2347.0
1994-07-05,2316.1
1994-07-06,2295.0
1994-07-07,2285.0
1994-07-08,2302.9
1994-07-11,2345.3
1994-07-12,2360.8
1994-07-13,2359.3
1994-07-14,2363.3
1994-07-15,2352.2
1994-07-18,2340.1
1994-07-19,2345.1
1994-07-20,2331.1
1994-07-21,2335.0
1994-07-22,2343.4
1994-07-25,2330.6
1994-07-26,2329.6
1994-07-27,2333.2
1994-07-28,2344.3
1994-07-29,2380.7
1994-08-01,2400.6
1994-08-02,2375.5
1994-08-03,2357.3
1994-08-04,2362.0
1994-08-05,2318.2
1994-08-08,2312.34
1994-08-09,2315.2
1994-08-10,2313.48
1994-08-11,2299.05
1994-08-12,2270.44
1994-08-15,2270.43
1994-08-16,2260.7
1994-08-17,2285.2
1994-08-18,2261.7
1994-08-19,2236.3
1994-08-22,2195.3
1994-08-23,2195.2
1994-08-24,2218.6
1994-08-25,2209.3
1994-08-26,2200.6
1994-08-29,2228.1
1994-08-30,2220.3
1994-08-31,2220.2
1994-09-01,2221.4
1994-09-02,2216.4
1994-09-05,2216.4
1994-09-06,2234.1
1994-09-07,2243.3
1994-09-08,2240.7
1994-09-09,2232.8
1994-09-12,2236.6
1994-09-13,2214.0
1994-09-14,2189.9
1994-09-15,2168.8
1994-09-16,2182.0
1994-09-19,2199.3
1994-09-20,2195.7
1994-09-21,2182.6
1994-09-22,2199.8
1994-09-23,2199.6
